latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
78.111,-58.857,39ff8269,8964A5,67,35000,484,,B77W,A6-EQM,1745299658,SEA,DXB,EK230,EK,0,0,UAE93Q,UAE
75.705,-5.111,39fefecf,801659,256,38000,486,,A359,VT-JRF,1745299660,DEL,EWR,AI105,AI,0,0,AIC105,AIC
77.29,26.66,39ff2469,8004DD,299,34000,464,,B77W,VT-ALO,1745299662,DEL,ORD,AI127,AI,0,0,AIC127,AIC
71.983,-159.319,39ff4965,868012,28,33000,489,,B77W,JA736J,1745299666,HND,HEL,JL47,JL,0,0,JAL47,JAL
72.311,-157.514,39ff561d,78007F,270,36000,476,,B744,B-2476,1745299666,ORD,PVG,CA1016,CA,0,0,CAO1016,CAO
71.285,-156.796,3a002bcd,A4D040,258,0,0,,B734,N409YK,1745299661,BRW,ANC,NC765,NC,1,0,NAC765,NAC
71.403,-138.548,39ff6ffc,781E2B,282,30000,458,,B77L,B-222J,1745299666,ORD,PVG,CK226,CK,0,0,CKK226,CKK
72.13,-129.596,39ff5f12,781D8D,291,30000,452,,B77L,B-221W,1745299667,JFK,PVG,CK232,CK,0,0,CKK232,CKK
69.877,-109.483,39ff8b4d,780BB9,305,36000,483,,B77L,B-2098,1745299662,JFK,PVG,CAO1050,CA,0,0,CAO1050,CAO
71.384,-73.559,39ff68be,8963EB,51,35000,497,,A388,A6-EON,1745299667,LAX,DXB,EK216,EK,0,0,UAE37V,UAE
72.831,-42.611,39ff2729,7380C4,268,37808,469,,B789,4X-EDE,1745299665,TLV,LAX,LY5,LY,0,0,ELY005,ELY
68.469,-38.665,39ff42f0,06A12F,94,37000,513,,A35K,A7-ANS,1745299667,SFO,DOH,QR738,QR,0,0,QTR25C,QTR
69.552,-34.687,39ff5fd7,06A069,106,33000,490,,B77W,A7-BAE,1745299665,SEA,DOH,QR720,QR,0,0,QTR28V,QTR
74.281,-24.453,39fede67,80073F,236,38000,476,,B788,VT-ANY,1745299667,DEL,IAD,AI103,AI,0,0,AIC103,AIC
75.121,-11.584,39fef697,801666,247,38000,486,,A359,VT-JRH,1745299669,DEL,JFK,AI101,AI,0,0,AIC101,AIC
68.488,16.678,39ffefc8,4AC90A,348,0,65,,C56X,SE-RHJ,1745299668,HAD,EVE,JIV9,JI,1,0,JIV9,JIV
69.594,18.824,3a002a2d,4783B2,233,1075,140,,A139,LN-ODM,1745299670,TOS,,,,0,64,DOC,DOC
69.701,18.931,3a00074f,478362,193,175,135,,DH8D,LN-RDY,1745299670,KKN,TOS,WF991,WF,0,-640,WIF9H,WIF
70.229,21.391,3a002093,4780A1,238,12000,204,,DH8A,LN-ILS,1745299669,HFT,TOS,WF931,WF,0,0,WIF7Y,WIF
69.938,22.166,3a002211,47A7A8,252,13825,314,,B738,LN-NGK,1745299670,ALF,TOS,DY329,DY,0,960,NOZ329,NOZ
71.282,22.386,3a00217e,478382,332,350,144,,S92,LN-ONY,1745299669,HFT,,NOR602,NO,0,128,NOR602,BHL
70.076,23.869,3a00276f,478096,60,7475,188,,DH8A,LN-WIN,1745299669,ALF,BVG,WF942,WF,0,1536,WIF942,WIF
69.792,24.467,3a00189e,4787FE,270,26000,233,,BE20,LN-BSF,1745299669,KKN,,,,0,0,BNOL,INR
70.768,27.354,3a001f82,478792,87,15000,231,,DH8B,LN-WSB,1745299669,HFT,BJF,WF930,WF,0,0,WIF930,WIF
