latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
79.036,-41.152,38c9d44e,461F4A,278,37000,423,,A359,OH-LWC,1737311244,HEL,LAX,AY1,AY,0,0,FIN1,FIN
77.15,14.653,38c95bc3,8004E0,274,33500,441,,B77W,VT-ALR,1737311248,DEL,YYZ,AI189,AI,0,-64,AIC189,AIC
71.288,-156.754,38ca69c1,AB4B8D,11,0,0,,PC24,N827HB,1737311246,BRW,,,,1,0,N827HB,
69.089,-90.016,38c991c4,478854,227,37980,466,,A333,LN-RKS,1737311252,CPH,SFO,SK935,SK,0,0,SAS935,SAS
68.986,-89.345,38c99852,4ACA64,273,38008,491,,A359,SE-RSD,1737311252,CPH,LAX,SK931,SK,0,0,SAS931,SAS
68.938,-88.181,38c9935b,A28DC8,232,33000,487,,B77W,N2639U,1737311252,FRA,SFO,UA59,UA,0,0,UAL59,UAL
70.865,-85.916,38c9af19,406E10,249,38000,474,,B789,G-VDIA,1737311250,LHR,SEA,VS105,VS,0,0,VIR105,VIR
70.601,-77.912,38c99a54,4B1916,233,33072,466,,B77W,HB-JNA,1737311252,ZRH,LAX,LX40,LX,0,0,SWR40,SWR
70.737,-74.866,38c998f6,4B191E,243,34000,465,,B77W,HB-JNI,1737311252,ZRH,SFO,LX38,LX,0,0,SWR38K,SWR
70.573,-74.152,38c9a168,3C15C1,256,37996,445,,A332,D-AXGE,1737311252,FRA,YYC,4Y76,4Y,0,0,OCN76,OCN
69.344,-67.748,38c98fdd,3C7A50,247,38000,110,,A339,D-ANRP,1737311252,FRA,SJD,DE2124,DE,0,0,CFG2124,CFG
71.925,-67.415,38c9c1cb,A1F1A0,276,34000,472,,B772,N224UA,1737311250,LHR,SFO,UA949,UA,0,0,UAL949,UAL
71.066,-64.356,38c9c4e4,48436C,270,36000,459,,B772,PH-BQE,1737311250,AMS,YEG,KL675,KL,0,0,KLM281,KLM
69.54,-55.427,38c9819b,4BB0F4,253,38000,452,,A359,TC-LGT,1737311253,IST,DEN,TK201,TK,0,0,THY201,THY
71.458,-51.505,38c9d799,4074E3,285,40000,461,,B788,G-ZBJK,1737311253,LHR,PDX,BA267,BA,0,0,BAW71K,BAW
69.327,-42.479,38c9df90,C0656F,287,36000,471,,B789,C-GMKS,1737311252,CDG,YYC,WS9,WS,0,0,WJA9,WJA
72.836,-40.397,38c9b0b7,789219,21,35000,513,,A35K,B-LXG,1737311250,JFK,HKG,CX841,CX,0,0,CPA841,CPA
68.721,-37.679,38c9f3a8,406A05,289,36000,454,,A388,G-XLEF,1737311250,LHR,LAX,BA269,BA,0,0,BAW7D,BAW
69.355,-36.169,38c9f489,40797C,297,36000,478,,B78X,G-ZBLE,1737311250,LHR,SEA,BA49,BA,0,0,BAW49,BAW
68.426,-33.456,38c9f65d,C000EB,287,38000,468,,B789,C-FAJA,1737311250,LHR,YYC,WS19,WS,0,0,WJA19,WJA
69.182,-17.427,38c9f346,3C6716,313,37996,477,,A359,D-AIXV,1737311250,MUC,SFO,LH458,LH,0,0,DLH458,DLH
69.104,17.52,38ca5ae0,4AC9E3,209,29175,395,,A20N,SE-ROC,1737311255,TOS,BOO,SK4581,SK,0,1344,SAS4581,SAS
69.202,18.272,38ca4c7d,478EA8,37,14750,279,,BE20,LN-BSI,1737311256,SSJ,,,,0,-1984,BNOR,INR
69.811,21.477,38ca6041,47C1C6,88,23000,344,,BE20,LN-BSJ,1737311255,TOS,,,,0,0,BNOK,INR
