latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
76.642,-147.282,39a67a86,3C6706,38,38996,512,,A359,D-AIXF,1743154143,HND,MUC,LH715,LH,0,0,DLH715,DLH
78.748,-138.171,39a66f99,86E474,46,37000,495,,B789,JA865J,1743154145,NRT,FRA,JL407,JL,0,0,JAL407,JAL
78.778,-124.718,39a66a29,87304A,73,37000,505,,B789,JA928A,1743154148,HND,FRA,NH223,NH,0,0,ANA223,ANA
80.067,-122.096,39a65d1a,3965A8,41,32000,466,,B77W,F-GZNI,1743154145,HND,CDG,AF281,AF,0,0,AFR281,AFR
79.081,-118.925,39a65e25,4ACA65,69,39000,511,,A359,SE-RSE,1743154145,HND,CPH,SK984,SK,0,0,SAS984,SAS
79.518,-112.979,39a65b1f,869582,65,33000,473,,B77W,JA796A,1743154124,HND,LHR,NH211,NH,0,0,ANA211,ANA
81.869,-104.797,39a65688,840A64,76,37000,513,,A35K,JA02WJ,1743154134,HND,LHR,JL43,JL,0,0,JAL43,JAL
80.122,-85.69,39a64f27,86E844,94,39000,500,,B789,JA877A,1743154148,HND,CDG,NH215,NH,0,-64,ANA215,ANA
80.996,-47.243,39a61fd9,868034,126,35000,487,,B77W,JA737J,1743154148,HND,CDG,JL45,JL,0,0,JAL45,JAL
79.912,-19.467,39a61f57,86D9FC,133,40996,506,,B788,JA837J,1743154145,HND,HEL,JL47,JL,0,0,JAL47,JAL
78.641,13.752,39a7390f,478764,135,5525,203,,D228,LN-LTS,1743154150,QAA,LYR,LTR751,LT,0,-192,LTR751,LTR
75.77,13.98,39a6fe76,4ACAA3,6,35000,446,,A20N,SE-RUC,1743154148,OSL,LYR,SK4490,SK,0,64,SAS4490,SAS
69.933,-161.12,39a695af,346146,31,37000,494,,A359,EC-NBE,1743154154,NRT,MAD,IB282,IB,0,0,IBE0282,IBE
75.049,-119.092,39a65d86,406F75,86,37004,495,,B789,G-ZBKI,1743154152,HND,LHR,BA8,BA,0,0,BAW8,BAW
69.277,-98.376,39a6cd3c,780F16,325,30000,475,,B77W,B-7185,1743154129,YYZ,CAN,CZ312,CZ,0,0,CSN312,CSN
71.204,-58.534,39a6cfdb,789219,22,35000,499,,A35K,B-LXG,1743154154,YYZ,HKG,CX829,CX,0,0,CPA829,CPA
73.008,-55.928,39a6ca8f,78926A,25,35000,490,,A35K,B-LXQ,1743154155,BOS,HKG,CX811,CX,0,0,CPA811,CPA
71.304,-26.402,39a698ff,4BA946,118,33000,478,,B77W,TC-JJF,1743154152,YVR,IST,TK76,TK,0,0,THY76Y,THY
69.555,-24.723,39a670a0,4BB0EE,106,39000,509,,A359,TC-LGN,1743154146,SEA,IST,TK204,TK,0,0,THY8JK,THY
68.872,14.816,39a72f3e,3C5192,282,27000,318,,GLF5,D-ADLR,1743154156,KRN,,,,0,192,DADLR,LFO
68.49,16.684,39a73f2e,45AA4F,78,0,0,,AT45,OY-JRO,1743154152,EVE,OLA,,,1,0,DNU72E,DTR
69.079,17.508,39a73100,45AC52,28,22250,386,,A319,OY-KBR,1743154156,BOO,TOS,SK4552,SK,0,-1792,SAS4552,SAS
71.401,18.689,39a729e3,48C5ED,352,24025,230,,AT75,SP-SPN,1743154155,TOS,LYR,P8520,P8,0,0,SRN520,SRN
69.683,18.919,39a73f20,478092,199,0,1,,DH8A,LN-WIJ,1743154156,TOS,ANX,WF865,WF,1,0,WIF36M,WIF
72.113,21.012,39a725cb,478382,327,1675,132,,S92,LN-ONY,1743154079,HFT,,NOR641,NO,0,0,NOR641,BHL
70.365,21.749,39a73646,47808F,239,16000,189,,DH8A,LN-WIG,1743154155,HFT,TOS,WF933,WF,0,0,WIF2J,WIF
71.551,27.278,39a64ac6,151E3B,106,35000,518,,B77W,RA-73275,1743154156,VRA,SVO,SU6928,SU,0,0,SDM6928,SDM
