latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
76.958,-112.153,3a09b7c0,78926A,317,34000,508,,A35K,B-LXQ,1745522549,YYZ,HKG,CX821,CX,0,0,CPA821,CPA
75.623,-66.529,3a0aae39,459E4F,144,25000,260,,DH8B,OY-GRO,1745522554,THU,GOH,GL6823,GL,0,0,GRL6823,GRL
72.22,-167.146,3a0955a1,461F49,2,39000,479,,A359,OH-LWB,1745522560,HND,HEL,AY62,AY,0,0,FIN62,FIN
68.433,-166.358,3a0a0f00,AA2E27,63,6875,108,,C208,N755RV,1745522559,BRW,PHO,,,0,576,N755RV,
72.439,-156.942,3a094df0,86EEC2,35,37000,462,,B789,JA892A,1745522559,HND,FRA,NH203,NH,0,-64,ANA203,ANA
71.285,-156.891,3a0a567f,,89,300,162,,CL60,,1745522560,,,,,0,-896,CL60,
69.734,-155.309,3a0aa93e,A7811E,163,41000,454,,B738,N583AS,1745522560,BRW,ANC,AS7015,AS,0,576,ASA7015,
69.532,-150.831,3a0ab149,AABFB3,177,22950,292,,DH8D,N792CP,1745522560,NUI,ANC,CON132,CO,0,1088,CON132,CON
70.197,-148.475,3a0ab896,A5FEF4,92,0,0,,B739,N486AS,1745522556,SCC,ANC,AS9660,AS,1,0,ASA9660,ASA
70.493,-115.775,3a099bb3,AA6B7E,297,34000,485,,B772,N77006,1745522560,EWR,HND,UA131,UA,0,0,UAL131,UAL
69.872,-104.332,3a0978f2,461F4A,201,38000,509,,A359,OH-LWC,1745522560,HEL,LAX,AY1,AY,0,0,FIN1,FIN
70.005,-70.325,3a0945d2,C085D5,276,37992,494,,B789,C-GYRS,1745522560,FCO,YYC,WS33,WS,0,0,WJA33,WJA
69.857,-64.636,3a098b26,3C66C4,261,40000,496,,A359,D-AIVD,1745522557,MUC,YVR,LH476,LH,0,0,DLH476,DLH
68.96,-61.922,3a0a3b8f,4CC549,266,34000,459,,B38M,TF-ICS,1745522557,KEF,SEA,FI681,FI,0,0,ICE681,ICE
69.997,-60.137,3a09b6bb,A4EE82,270,38000,476,,A339,N417DX,1745522560,CDG,SEA,DL81,DL,0,0,DAL81,DAL
69.18,16.327,3a0aab72,47808C,330,2225,142,,DH8A,LN-WID,1745522564,EVE,ANX,WF868,WF,0,-768,WIF2TJ,WIF
68.643,16.66,3a0a6c79,4787FE,179,3775,250,,BE20,LN-BSF,1745522540,TOS,,,,0,-2240,BNOL,INR
69.684,18.913,3a0a955c,47885F,298,0,7,,BE20,LN-BSE,1745522564,LKL,TOS,,,1,0,BNOA,INR
69.686,18.914,3a0aa414,48C5ED,272,0,0,,AT75,SP-SPN,1745522560,TOS,BOO,P8394,P8,1,0,SRN394,SRN
69.688,18.915,3a0ab377,478EF4,16,0,7,,DH8D,LN-WDN,1745522563,TOS,KKN,WF998,WF,1,0,WIF21M,WIF
69.691,18.924,3a0ab949,4AC9EF,14,0,22,,A20N,SE-ROO,1745522564,TOS,ALF,SK4434,SK,1,0,SAS4434,SAS
70.485,22.15,3a0ab29f,478791,118,0,13,,DH8B,LN-WSC,1745522562,HAA,TOS,WF978,WF,1,0,WIF44K,WIF
69.979,23.36,3a0a9bd5,478099,121,0,96,,DH8A,LN-WIR,1745522563,TOS,ALF,WF928,WF,1,0,WIF2XH,WIF
70.153,24.091,3a0a9a96,47A349,242,8025,170,,DH8A,LN-WIX,1745522563,BVG,ALF,WF947,WF,0,-1152,WIF24D,WIF
70.717,26.2,3a0aa777,47A310,276,16000,204,,DH8A,LN-WIY,1745522564,BJF,HFT,WF939,WF,0,0,WIF939,WIF
69.694,26.93,3a0aaa03,4ACB45,263,27850,426,,A20N,SE-RZE,1745522564,KKN,OSL,SK4479,SK,0,640,SAS4479,SAS
62.738,-173.226,3a0998f1,873334,43,38975,499,,B789,JA933A,1745522567,HND,MUC,NH217,NH,0,0,ANA217,ANA
62.226,-171.185,3a0981c4,461F53,31,37000,500,,A359,OH-LWL,1745522546,KIX,HEL,AY68,AY,0,0,FIN68,FIN
63.468,-169.881,3a0994cd,461F52,27,36950,493,,A359,OH-LWK,1745522567,NRT,HEL,AY74,AY,0,448,FIN74,FIN
67.323,-163.313,3a0aa567,AC0F70,306,450,118,,C206,N8763Q,1745522567,OTZ,,,,0,-128,N8763Q,
66.891,-162.605,3a0a80a2,A54C15,90,0,1,,C212,N440RA,1745522563,ORV,OTZ,,,1,0,N440RA,RYA
66.892,-162.604,3a0a5275,ABE8F2,191,0,1,,C208,N867BA,1745522565,ORV,OTZ,8E621,8E,1,0,BRG621,BRG
61.904,-162.405,3a0ab51f,,112,800,160,,PA31,,1745522546,,,,,0,0,PA31,
66.787,-162.39,3a0ab4b3,A233D0,147,3400,150,,C208,N241BA,1745522567,OTZ,WLK,8E650,8E,0,0,BRG650,BRG
66.385,-161.758,3a0aada9,A9585F,148,5375,187,,C408,N701BA,1745522566,OTZ,,8E1060,8E,0,0,BRG1060,BRG
