latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
86.069,16.287,38b16550,461F4F,172,39000,419,,A359,OH-LWH,1736720414,HND,HEL,AY62,AY,0,0,FIN62,FIN
76.659,-166.267,38b19652,461F5A,3,39000,497,,A359,OH-LWS,1736720419,ICN,HEL,AY42,AY,0,0,FIN42,FIN
79.98,-101.102,38b1928d,86E800,83,36975,260,,B789,JA875A,1736720394,HND,FRA,NH203,NH,0,-64,ANA203,ANA
75.655,-96.688,38b242ae,800582,5,31000,474,,B77W,VT-ALS,1736720419,YVR,DEL,AI186,AI,0,0,AIC186,AIC
77.19,-49.221,38b23b1c,8478AB,270,32000,407,,B748,JA18KZ,1736720421,ARN,NRT,KZ6055,KZ,0,0,NCA6055,NCA
78.309,-31.163,38b15dfa,800583,239,34000,419,,B77W,VT-ALT,1736720423,DEL,YYZ,AI189,AI,0,0,AIC189,AIC
77.097,-0.622,38b1fc4d,800462,80,33000,556,,B77W,VT-ALM,1736720423,YYZ,DEL,AI188,AI,0,0,AIC188,AIC
80.739,107.772,38b193f4,789219,87,37000,492,,A35K,B-LXG,1736720425,JFK,HKG,CX841,CX,0,0,CPA841,CPA
81.532,126.322,38b219fd,151E42,50,31000,340,,B773,RA-73282,1736720425,SVO,DYR,SU6811,SU,0,0,SDM6811,SDM
70.078,-171.713,38b1be1a,781F03,249,36000,457,,B77L,B-223G,1736720425,ORD,CAN,CSG2550,CS,0,0,CSG2550,CSG
68.827,-163.999,38b1f199,86DCA2,24,39000,520,,B788,JA840J,1736720428,HND,LHR,JL41,JL,0,0,JAL41,JAL
71.3,-159.407,38b1ec9d,86EEA0,32,36975,562,,B789,JA891A,1736720428,HND,MUC,NH217,NH,0,-64,ANA217,ANA
70.297,-150.069,38b2c497,,79,2100,103,,BE20,,1736720428,,,,,0,0,BE20,
68.493,-122.099,38b22a07,C01759,292,32000,40,,B77W,C-FIVW,1736720427,YUL,NRT,AC5,AC,0,0,ACA5,ACA
71.987,-44.505,38b2200e,8004DF,48,31000,526,,B77W,VT-ALQ,1736720432,ORD,DEL,AI126,AI,0,0,AIC126,AIC
69.612,-27.407,38b22ab0,507C4C,57,37000,529,,B788,UK78701,1736720432,JFK,TAS,HY102,HY,0,-64,UZB102,UZB
71.326,-4.527,38b1fba3,80159F,66,31000,520,,B77W,VT-AEP,1736720434,JFK,BOM,AI116,AI,0,0,AIC116,AIC
71.679,-2.015,38b1fa52,800C3E,66,32000,511,,B77W,VT-ALX,1736720434,EWR,BOM,AI144,AI,0,0,AIC144,AIC
71.02,9.337,38b1dd94,8003E3,93,31000,582,,B77W,VT-ALK,1736720434,IAD,DEL,AI104,AI,0,0,AIC104,AIC
69.23,16.558,38b1e398,801666,106,35000,605,,A359,VT-JRH,1736720434,JFK,DEL,AI102,AI,0,0,AIC102,AIC
68.792,17.2,38b2bac2,4AC9FA,24,30650,386,,A20N,SE-ROZ,1736720433,OSL,TOS,SK4438,SK,0,-3136,SAS4438,SAS
69.149,17.661,38b2ad1b,47A0BF,25,21300,330,,B738,LN-ENU,1736720434,OSL,TOS,DY328,DY,0,-1728,NOZ328,NOZ
69.276,18.418,38b2e5d0,478089,203,14200,185,,DH8A,LN-WIA,1736720434,TOS,BOO,WF1335,WF,0,1024,WIF9ZB,WIF
69.678,18.91,38b2acab,407FC2,278,0,0,,A21N,G-WUKV,1736720431,TOS,LTN,W95422,W9,1,0,WUK65QW,WZZ
69.944,19.517,38b2e284,4780A1,256,15025,157,,DH8A,LN-ILS,1736720434,HFT,TOS,WF939,WF,0,-1216,WIF939,WIF
70.025,22.26,38b2dfbc,478891,68,10375,304,,BE20,LN-BSA,1736720433,TOS,ALF,,,0,-1792,BNOA,INR
70.745,23.96,38b2d8cb,478095,236,3300,154,,DH8A,LN-WIM,1736720434,TOS,HFT,WF918,WF,0,-1024,WIF8TN,WIF
69.722,29.883,38b2f348,47808E,250,0,0,,DH8A,LN-WIF,1736720409,VDS,KKN,WF948,WF,1,0,WIF948,WIF
70.048,122.685,38b21a95,151E3C,86,33000,500,,B77W,RA-73276,1736720434,SVO,GDX,SU6289,SU,0,0,SDM6289,SDM
64.138,-169.433,38b2ee3f,AD4482,75,23000,250,,B190,N954LE,1736720383,,,8E860,8E,0,0,BRG860,BRG
64.203,-168.557,38b2eb5d,,65,11000,140,,C212,,1736720436,OME,GAM,8E1086,8E,0,0,BRG1086,
64.515,-165.47,38b2ced5,A16845,109,1325,76,,C208,N190BA,1736720433,OME,TER,8E874,8E,0,-384,BRG874,BRG
61.58,-164.59,38b2f283,A3C53A,119,8375,139,,C208,N342FA,1736720439,SCM,BET,,,0,0,N342FA,
64.536,-164.499,38b2e38a,AA77ED,80,33000,257,,BE20,N774AK,1736720439,GAM,FAI,,,0,-64,LN774AK,BRG
66.009,-164.046,38b22022,80153C,289,32000,509,,B77L,VT-AEF,1736720439,SFO,DEL,AI174,AI,0,0,AIC174,AIC
62.971,-163.492,38b2fad1,A032FD,158,2925,93,,C208,N1115M,1736720439,KOT,,,,0,704,N1115M,
63.721,-161.654,38b1ac9d,AA92FC,248,36000,488,,B772,N78005,1736720439,EWR,HND,UA131,UA,0,-64,UAL131,UAL
63.593,-160.493,38b19164,78105A,284,38000,498,,B789,B-1539,1736720439,TIJ,PEK,HU7926,HU,0,-128,CHH7926,CHH
66.262,-156.232,38b1b8df,AB5FC9,248,38000,445,,B789,N832AA,1736720439,JFK,HND,AA167,AA,0,-64,AAL167,AAL
64.812,-155.105,38b28a8e,A6D788,266,10800,171,,PA31,N54WA,1736720438,FAI,GAL,,,0,0,WAV4WA,WRF
66.841,-149.863,38b1efe2,78072A,276,36000,800,,B744,B-2437,1736720438,ORD,NKG,Y87452,Y8,0,0,YZR7452,YZR
65.244,-148.462,38b2eefa,AA2E27,324,9350,192,,C208,N755RV,1736720440,FAI,,,,0,64,N755RV,
64.955,-147.996,38b2f4a8,AA4A81,326,5425,180,,C208,N762RV,1736720439,FAI,,,,0,768,N762RV,WRF
64.817,-147.862,38b1495e,AA9830,219,0,6,,B744,N782CK,1736720439,ICN,FAI,K4967,K4,1,0,CKS967,CKS
61.433,-145.057,38b2041e,A9675D,270,34000,452,,B744,N705CK,1736720439,ORD,OSN,K49905,K4,0,0,CKS9905,CKS
62.132,-142.839,38b28c4d,780A29,81,31025,517,,B748,B-LJG,1736720439,ANC,ORD,CX2098,CX,0,0,CPA2098,CPA
65.746,-142.44,38b1e484,86CF16,267,38000,395,,B788,JA806A,1736720439,IAD,HND,NH101,NH,0,-128,ANA101,ANA
67.592,-139.602,38b2bc28,C03816,274,2900,203,,AT43,C-FVGF,1736720439,YOC,,4N600,4N,0,-704,ANT600,ANT
65.367,-139.371,38b2e083,C03820,175,23000,222,,AT43,C-FVGP,1736720438,YOC,YDA,4N326,4N,0,0,ANT326,ANT
67.008,-130.454,38b2265b,71BF83,272,32000,380,,B77W,HL7783,1736720439,YYZ,ICN,KE74,KE,0,64,KAL074,KAL
65.989,-129.73,38b2243f,781FC3,298,32000,383,,B77L,B-223T,1736720439,ORD,PVG,CAO1056,CA,0,0,CAO1056,CAO
67.053,-127.843,38b206a2,71C042,267,32000,411,,B77W,HL8042,1736720440,BOS,ICN,KE92,KE,0,0,KAL092,KAL
64.825,-127.564,38b1fdc2,A20433,280,34000,379,,B772,N229UA,1736720440,EWR,NRT,UA79,UA,0,-64,UAL79,UAL
64.745,-121.923,38b2cfa6,C03C7A,307,16000,240,,B190,C-FWXL,1736720440,YZF,YCK,,,0,0,0CFWXL,PCO
67.081,-120.605,38b21f6f,86EB14,288,37975,435,,B789,JA881J,1736720424,BOS,NRT,JL7,JL,0,-64,JAL7,JAL
65.523,-117.133,38b22a7b,71C347,293,32000,458,,B77W,HL8347,1736720440,IAD,ICN,KE94,KE,0,0,KAL094,KAL
67.272,-117.007,38b23eb6,C02FB8,304,36000,438,,B789,C-FSBV,1736720438,YYZ,ICN,AC61,AC,0,0,ACA061,ACA
63.131,-116.463,38b254bf,C05931,311,14000,260,,B190,C-GHUE,1736720440,,,HW125,HW,0,128,NWL125,KBA
65.109,-114.388,38b228a9,71BE37,293,32000,451,,B748,HL7637,1736720440,JFK,ICN,KE82,KE,0,0,KAL082,KAL
63.42,-114.244,38b2e661,C03A20,6,4000,157,,DHC6,C-FWAH,1736720423,YZF,,8T609,8T,0,-128,TIN609,TID
64.426,-111.415,38b22969,781703,124,33000,487,,B77W,B-20C5,1736720441,CAN,YYZ,CZ311,CZ,0,0,CSN311,CSN
61.774,-110.434,38b24008,86953E,296,30000,471,,B77W,JA794A,1736720440,JFK,HND,NH109,NH,0,0,ANA109,ANA
64.671,-108.658,38b23813,841FDC,300,36000,434,,A35K,JA08WJ,1736720440,JFK,HND,JL5,JL,0,-64,JAL5,JAL
65.548,-102.538,38b147a8,4BB0EB,228,40000,476,,A359,TC-LGK,1736720440,IST,SEA,TK203,TK,0,0,THY8DE,THY
64.486,-94.886,38b1bcbf,3C670C,231,40000,480,,A359,D-AIXL,1736720440,MUC,SFO,LH458,LH,0,0,DLH458,DLH
66.849,-94.554,38b2ce07,C071FE,345,20000,247,,AT75,C-GREJ,1736720438,YRT,YHK,MO488,MO,0,0,CAV488,CAV
61.345,-93.368,38b2bef8,C01240,53,18050,168,,BE20,C-FGXR,1736720441,YRT,YEK,BFF203,BF,0,1408,BFF203,BFF
63.172,-93.033,38b2f03e,,131,10800,282,,AT43,,1736720441,,,,,0,-1472,AT43,
63.86,-87.073,38b1e102,4D0104,238,34004,473,,B748,LX-VCD,1736720438,LUX,LAX,CV6317,CV,0,0,CLX65C,CLX
62.299,-79.921,38b1e956,406B48,246,38000,468,,B789,G-VAHH,1736720440,LHR,LAS,VS155,VS,0,0,VIR155M,VIR
64.89,-85.023,38b1f459,4065DE,241,34000,465,,B77W,G-STBF,1736720438,LHR,LAX,BA269,BA,0,0,BAW7D,BAW
66.193,-78.532,38b1f287,A4E35F,252,36000,456,,A339,N414DZ,1736720438,LHR,SEA,DL21,DL,0,0,DAL21,DAL
67.365,-71.345,38b218dc,406A05,252,35992,470,,A388,G-XLEF,1736720438,LHR,SFO,BA287,BA,0,0,BAW28K,BAW
65.909,-71,38b20d21,4072EA,256,33975,466,,B789,G-VWOO,1736720440,LHR,LAX,VS23,VS,0,0,VIR23X,VIR
63.56,-70.018,38b1f7a1,,258,43000,473,,GLEX,,1736720441,,,,,0,0,GLEX,
63.723,-68.484,38b2f9f9,C00E93,135,1700,210,,B734,C-FFNM,1736720441,YFB,YOW,5T108,5T,0,1856,AKT108,AKT
62.175,-65.303,38b26b34,780A18,0,31000,473,,B77W,B-KPW,1736720438,JFK,HKG,CX831,CX,0,0,CPA831,CPA
64.249,-57.57,38b237b5,407FCD,278,38000,464,,A35K,G-XWBS,1736720438,LHR,YVR,BA85,BA,0,0,BAW5VY,BAW
65.283,-57.37,38b268bf,789269,34,35000,503,,A35K,B-LXP,1736720437,YYZ,HKG,CX805,CX,0,64,CPA805,CPA
63.414,-55.732,38b22b8d,39C498,273,38000,461,,A359,F-HREY,1736720438,ORY,SFO,BF710,BF,0,0,FBU80G,FBU
65.966,-48.428,38b1a37c,06A1D1,273,43000,477,,GLF6,A7-CGM,1736720442,ISL,,QE203,QE,0,128,QQE203,QQE
61.815,-47.381,38b2456f,39D2AA,279,36000,470,,A359,F-HUVK,1736720441,CDG,LAX,AF28,AF,0,0,AFR028,AFR
61.767,-46.717,38b1feda,48AE07,245,37975,463,,B788,SP-LRH,1736720441,WAW,ORD,LO3,LO,0,0,LOT3,LOT
62.022,-45.594,38b2066c,48AE03,246,37975,456,,B788,SP-LRD,1736720441,WAW,YYZ,LO45,LO,0,-64,LOT45,LOT
62.244,-44.226,38b2422e,4BB189,67,36975,517,,B789,TC-LLI,1736720442,ORD,IST,TK186,TK,0,-64,THY84U,THY
61.534,-28.597,38b28ca7,,305,40000,487,,GLF5,,1736720438,,,,,0,0,GLF5,
63.985,-22.607,38b2b9ae,4CC08B,272,0,19,,GRND,,1736720442,,,,,1,0,SNOWKING,
63.37,-12.704,38b28506,4CC569,285,38000,385,,A20N,TF-PPE,1736720440,CPH,KEF,OG905,OG,0,0,FPY71T,FPY
63.1,-10.689,38b28eab,4CC582,287,38000,383,,B38M,TF-ICJ,1736720443,CPH,KEF,FI213,FI,0,0,ICE213,ICE
61.465,6.215,38b2e34c,478092,188,7200,175,,DH8A,LN-WIJ,1736720443,SOG,SDN,WF149,WF,0,-1600,WIF149,WIF
61.905,7.065,38b2d685,47A389,303,12700,249,,DH8A,LN-WIW,1736720444,OSL,HOV,WF179,WF,0,-1216,WIF5NR,WIF
62.739,9.775,38b298eb,479D40,29,16525,414,,B738,LN-NHG,1736720443,LGW,TRD,DY1341,DY,0,-3008,NOZ41S,NOZ
63.455,10.918,38b2eacc,4ACB5A,180,0,0,,A20N,SE-RZZ,1736720443,TRD,,,,1,0,SERZZ,SAS
63.456,10.924,38b2d36f,4ACA4F,205,0,8,,B738,SE-RRO,1736720437,OSL,TRD,DY778,DY,1,0,NOZ88A,NOZ
61.881,11.024,38b292b7,4792D3,176,30550,499,,B738,LN-NIL,1736720444,TOS,OSL,DY383,DY,0,-1856,NOZ383,NOZ
62.103,11.508,38b2e085,4ACA04,6,35000,378,,B738,SE-RPD,1736720444,OSL,BDU,DY338,DY,0,0,NOZ8PW,NOZ
62.617,11.628,38b2e2eb,4ACA07,6,37000,382,,B738,SE-RPG,1736720444,OSL,TOS,DY382,DY,0,64,NOZ82J,NOZ
62.968,11.712,38b2c36d,47A7A8,6,35000,387,,B738,LN-NGK,1736720443,OSL,EVE,DY368,DY,0,0,NOZ68L,NOZ
65.273,12.653,38b2f2a4,478090,54,15025,276,,DH8A,LN-WIH,1736720444,RVK,MJF,WF756,WF,0,64,WIF52H,WIF
67.352,14.198,38b2f6fb,47808B,337,5425,169,,DH8A,LN-WIC,1736720443,BOO,LKN,WF818,WF,0,1024,WIF5RE,WIF
67.517,14.332,38b2f5cc,47808F,8,9000,234,,DH8A,LN-WIG,1736720444,BOO,SVJ,WF838,WF,0,-64,WIF1RC,WIF
67.179,14.941,38b25ed7,4787B3,16,5275,268,,B738,LN-NGD,1736720444,OSL,BOO,DY350,DY,0,-1344,NOZ50A,NOZ
67.566,15.727,38b2bfbf,478772,23,39000,379,,B738,LN-DYU,1736720443,OSL,TOS,DY384,DY,0,0,NOZ384,NOZ
62.896,20.163,38b2dbc5,4AC9E6,20,39000,318,,A20N,SE-ROF,1736720443,ARN,LLA,SK20,SK,0,-64,SAS22Y,SAS
63.69,20.487,38b2d5f1,4ACA84,319,2275,182,,B38M,SE-RTD,1736720444,ARN,UME,D84019,D8,0,-960,NSZ1KM,NOZ
65.453,22.323,38b2c962,4AC9F5,317,1875,139,,A20N,SE-ROU,1736720444,ARN,LLA,SK2,SK,0,-128,SAS002,SAS
65.136,24.533,38b2c0d0,4601F4,359,14000,258,,AT75,OH-ATG,1736720444,HEL,KEM,AY511,AY,0,-64,FIN511,FIN
63.189,26.681,38b2d8a7,4601FA,13,16000,252,,AT75,OH-ATM,1736720443,HEL,KAJ,AY419,AY,0,0,FIN419,FIN
62.607,31.916,38b2dbcc,151FB4,13,36000,348,,B737,RA-73652,1736720445,LED,MMK,5N517,5N,0,-64,AUL517,AUL
61.252,53.609,38b26051,15064F,86,31000,450,,CRJ2,RA-67151,1736720445,LED,HMA,7R297,7R,0,0,RLU297,RLU
62.225,66.962,38b28f9a,151FED,96,33000,486,,A321,RA-73709,1736720446,SVO,NJC,SU1646,SU,0,0,AFL1646,AFL
62.061,71.981,38b24a4e,151E30,82,35000,486,,B738,RA-73264,1736720446,VKO,MJZ,6R598,6R,0,0,DRU598,DRU
61.323,72.441,38b2a839,151D66,78,12125,357,,B735,RA-73062,1736720445,KUF,,UT420,UT,0,-1792,UTA420,UTA
61.342,73.406,38b27910,151FFE,90,0,5,,A321,RA-73726,1736720442,SVO,SGC,SU1510,SU,1,0,AFL1510,AFL
65.832,73.938,38b28949,151DC2,84,35000,553,,A359,RA-73154,1736720446,SVO,KHV,SU1712,SU,0,0,AFL1712,AFL
62.074,79.148,38b267ec,151D8D,96,35000,492,,B738,RA-73101,1736720443,SVO,UUD,SU1454,SU,0,0,AFL1454,AFL
61.867,82.329,38b26f8a,151FD6,98,33000,498,,A333,RA-73686,1736720446,SVO,KHV,SU5832,SU,0,0,AFL5832,RSY
63.247,84.698,38b11716,781F4C,122,33000,537,,B77L,B-223N,1736720445,JFK,CAN,CSG2546,CS,0,0,CSG2546,CSG
64.365,99.483,38b2424c,151EFA,105,33000,503,,A20N,RA-73466,1736720443,DME,BQS,S73061,S7,0,0,SBI3061,SBI
61.375,108.478,38b29ec4,151E32,63,35000,414,,B738,RA-73266,1736720444,OVB,MJZ,6R590,6R,0,0,DRU590,DRU
61.612,111.959,38b22958,151DB7,121,33000,488,,B77W,RA-73143,1736720446,SVO,VVO,SU1702,SU,0,0,AFL1702,AFL
62.184,128.268,38b2f2ef,151EC6,272,18325,378,,A321,RA-73414,1736720446,YKS,OVB,S75262,S7,0,1600,SBI5262,SBI
62.086,129.763,38b1dfbe,151D9D,216,0,16,,B738,RA-73117,1736720447,SVO,YKS,SU1750,SU,1,0,AFL1750,
