latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
83.954,-101.375,393432d4,3C670E,71,37000,469,,A359,D-AIXN,1740133471,HND,MUC,LH715,LH,0,0,DLH715,DLH
83.107,-68.273,3933eded,4ACA66,91,39000,478,,A359,SE-RSF,1740133469,HND,CPH,SK984,SK,0,0,SAS984,SAS
82.687,-84.536,39343127,86E474,89,37000,484,,B789,JA865J,1740133479,NRT,FRA,JL407,JL,0,-64,JAL407,JAL
80.118,-85.44,39342c3a,86E800,94,37000,469,,B789,JA875A,1740133479,HND,FRA,NH223,NH,0,0,ANA223,ANA
80.027,-66.444,3934172c,869210,88,33000,465,,B77W,JA787A,1740133478,HND,LHR,NH211,NH,0,0,ANA211,ANA
78.329,-62.117,3934944f,789269,3,35000,530,,A35K,B-LXP,1740133478,YYZ,HKG,CX829,CX,0,0,CPA829,CPA
81.518,-53.068,3934115f,8406D0,119,37000,482,,A35K,JA01WJ,1740133478,HND,LHR,JL43,JL,0,0,JAL43,JAL
78.159,-51.102,3934926e,789218,11,37000,505,,A35K,B-LXF,1740133475,BOS,HKG,CX811,CX,0,0,CPA811,CPA
79.341,-50.943,39340dc4,86E79A,116,38975,473,,B789,JA872A,1740133475,HND,CDG,NH215,NH,0,0,ANA215,ANA
80.444,-34.498,3933f749,3965A9,124,35000,462,,B77W,F-GZNJ,1740133478,HND,CDG,AF281,AF,0,0,AFR281,AFR
72.455,-163.682,3934657a,3C4B33,14,33000,478,,B748,D-ABYS,1740133483,HND,FRA,LH717,LH,0,0,DLH717,DLH
72.419,-160.336,3934031a,800582,134,35000,478,,B77W,VT-ALS,1740133484,DEL,YVR,AI185,AI,0,0,AIC185,AIC
70.54,-158.146,39346598,39D2A3,30,37000,503,,A359,F-HUVD,1740133483,KIX,CDG,AF291,AF,0,0,AFR291,AFR
73.943,-141.399,3934567f,34640E,62,37000,500,,A359,EC-NIG,1740133480,NRT,MAD,IB282,IB,0,0,IBE0282,IBE
70.477,-113.933,3934839f,781E95,289,33975,420,,B77L,B-222S,1740133485,JFK,PVG,CA1078,CA,0,0,CAO1078,CAO
71.944,-105.905,39349341,780C74,312,32000,418,,B77W,B-2048,1740133485,YYZ,CAN,CZ312,CZ,0,0,CSN312,CSN
70.82,-82.302,393489d0,8004DA,17,33000,508,,B77L,VT-ALF,1740133482,SFO,DEL,AI184,AI,0,0,AIC184,AIC
74.517,-67.707,39347278,801538,24,33000,508,,B77L,VT-AEE,1740133485,SFO,BOM,AI180,AI,0,0,AIC180,AIC
71.059,-38.212,39348435,C02FB8,77,36996,476,,B789,C-FSBV,1740133482,YVR,DXB,AC78,AC,0,0,ACA78,ACA
75.267,-27.016,3934897c,8004DE,63,33000,500,,B77W,VT-ALP,1740133485,YYZ,DEL,AI190,AI,0,0,AIC190,AIC
73.377,-24.023,39344c9c,461F59,106,40996,481,,A359,OH-LWR,1740133485,LAX,HEL,AY2,AY,0,0,FIN2,FIN
70.467,-22.883,39344c70,4BA95A,114,33000,466,,B77W,TC-JJZ,1740133482,SFO,IST,TK80,TK,0,0,THY9WC,THY
74.751,-21.489,3933e35c,867F68,151,35000,448,,B77W,JA731J,1740133462,HND,CDG,JL45,JL,0,0,JAL45,JAL
74.943,-1.797,39344efa,781EBC,54,31000,491,,B77L,B-222W,1740133487,JFK,CAN,CSG2546,CS,0,0,CSG2546,CSG
70.027,8.911,39343243,,93,44975,504,,GL7T,,1740133487,,,,,0,0,GL7T,
75.319,8.782,3933dc6e,86DA1E,146,40975,410,,B788,JA838J,1740133485,HND,HEL,JL47,JL,0,0,JAL47,JAL
69.578,18.812,39350511,478DF1,44,1300,128,,EC45,LN-OTN,1740133487,,,,,0,192,DOC,
69.897,20.092,39351217,47A349,55,15025,235,,DH8A,LN-WIX,1740133487,TOS,HFT,WF906,WF,0,-64,WIF7KM,WIF
69.397,18.583,39351488,47809F,207,13250,183,,DH8C,LN-WFO,1740133486,TOS,BOO,WF1323,WF,0,1408,WIF5KW,WIF
68.618,15.267,3934fdea,47887E,241,2300,132,,BE20,LN-BSD,1740133486,ALF,,,,0,-704,BNOA,INR
69.041,17.765,3934ae8f,AE2210,20,6275,279,,C30J,07-8609,1740133477,NUE,,,,0,0,HKY639,RCH
69.054,18.551,3934e37e,4ACA45,286,0,12,,B738,SE-RRE,1740133487,OSL,BDU,DY330,DY,1,0,NOZ30BF,NOZ
69.681,18.91,39351ab9,47808D,284,0,0,,DH8A,LN-WIE,1740133487,TOS,,WF4100,WF,1,0,WIF4100,WIF
69.795,24.922,39350785,478094,89,21000,276,,DH8A,LN-WIL,1740133487,TOS,KKN,WF992,WF,0,0,WIF5NX,WIF
71.011,23.32,3934e04c,47C09E,148,1375,122,,S92,LN-OIA,1740133487,HFT,,NOR641,NO,0,64,NOR641,BHL
69.981,23.346,393518d4,47C39C,149,0,0,,BE20,LN-BSB,1740133483,ALF,,,,1,0,BNOE,INR
69.979,23.348,3934e1fb,4ACA04,210,0,5,,B738,SE-RPD,1740133486,OSL,ALF,DY320,DY,1,0,NOZ2FH,NOZ
69.862,24.247,393505d4,47808A,271,24000,223,,DH8A,LN-WIB,1740133487,KKN,TOS,WF995,WF,0,0,WIF6MT,WIF
69.243,28.109,3934cd00,4791AC,49,23150,405,,B738,LN-NIQ,1740133487,OSL,KKN,DY310,DY,0,-2240,NOZ1AM,NOZ
68.763,32.739,39340959,151E3B,173,35000,484,,B77W,RA-73275,1740133486,VRA,SVO,SU6928,SU,0,0,SDM6928,SDM
69.637,29.839,39351994,47839C,90,550,3,,EC45,LN-OOB,1740133468,,,,,0,64,DOC,DOC
69.723,29.886,3935188b,45AC30,340,0,15,,A320,OY-KAP,1740133486,KKN,OSL,SK4473,SK,1,0,SAS4473,SAS
70.039,62.479,3934729e,151FE4,229,38000,456,,A333,RA-73700,1740133488,PKC,SVO,SU1735,SU,0,0,AFL1735,AFL
68.8,80.551,39350ea1,151EFC,255,40000,402,,B738,RA-73468,1740133487,NSK,,S78874,S7,0,0,SBI8874,SBI
66.773,-166.885,39347b38,48436F,15,35000,495,,B772,PH-BQH,1740133490,NRT,AMS,KL862,KL,0,0,KLM862,KLM
63.43,-155.727,39347111,406A9E,49,38975,508,,B788,G-ZBJG,1740133490,HND,LHR,BA6,BA,0,0,BAW6,BAW
63.44,-158.086,3933c230,80153F,112,37000,482,,B77L,VT-AEG,1740133490,DEL,SFO,AI173,AI,0,0,AIC173,AIC
64.437,-146.699,3934b76f,A08E1E,301,12900,321,,BCS1,N135DQ,1740133490,SEA,FAI,DL2186,DL,0,-1216,DAL2186,DAL
62.722,-142.975,39350481,8990A6,64,33000,472,,B77L,B-18781,1740133490,ANC,YYZ,CI5306,CI,0,0,CAL5306,CAL
62.643,-141.324,3934c55e,A24A0A,318,32000,428,,B739,N247AK,1740133490,SEA,FAI,AS223,AS,0,0,ASA223,ASA
61.96,-128.221,39342cdd,71C250,95,35000,501,,B77W,HL8250,1740133491,ICN,YYZ,KE73,KE,0,0,KAL073,KAL
61.359,-118.344,39348687,899019,284,32000,433,,B77W,B-18053,1740133491,JFK,TPE,CI11,CI,0,0,CAL011,CAL
65.24,-118.189,393440ed,841520,113,39000,539,,A35K,JA05WJ,1740133490,HND,JFK,JL6,JL,0,0,JAL6,JAL
63.531,-112.221,39349b5f,869560,296,32000,444,,B77W,JA795A,1740133491,JFK,HND,NH159,NH,0,0,ANA159,ANA
63.346,-111.424,3934142a,71C360,117,39000,537,,A359,HL8360,1740133490,ICN,JFK,OZ222,OZ,0,0,AAR222,AAR
63.411,-106.507,3933fe92,71BA05,112,35000,517,,B77W,HL7205,1740133491,ICN,BOS,KE91,KE,0,0,KAL091,KAL
63.156,-80.735,39339a8a,800462,196,36000,461,,B77W,VT-ALM,1740133491,DEL,ORD,AI127,AI,0,0,AIC127,AIC
62.483,-67.21,3934b151,780AAA,16,37000,472,,A359,B-LRF,1740133484,JFK,HKG,CX843,CX,0,0,CPA843,CPA
64.61,-61.048,3934b47f,75855B,15,35000,480,,A359,RP-C3508,1740133489,JFK,MNL,PR127,PR,0,0,PAL127,PAL
66.008,-59.724,393479f8,3C6719,84,41000,501,,A359,D-AIXY,1740133490,SFO,MUC,LH459,LH,0,-64,DLH459,DLH
62.866,-59.66,3933e760,896597,230,34000,473,,A35K,A6-XWB,1740133491,AUH,ORD,EY9,EY,0,0,ETD93C,ETD
65.1,-56.021,39349517,,89,41000,466,,FA8X,,1740133493,,,,,0,0,FA8X,
61.666,-48.248,39340365,896187,234,36000,475,,A388,A6-EEH,1740133492,DXB,YYZ,EK241,EK,0,0,UAE30Y,UAE
65.024,-44.656,3934d9be,4CC331,267,23975,277,,DH8B,TF-FXK,1740133492,KEF,GOH,FI113,FI,0,0,ICE113,ICE
62.089,-34.394,39344b76,A1D8FD,90,37000,474,,B772,N218UA,1740133492,SFO,FRA,UA926,UA,0,0,UAL926,UAL
63.867,-21.869,39351381,,103,14050,374,,LJ45,,1740133492,,,,,0,2944,LJ45,
65.808,-22.736,39351590,4CC516,167,16275,202,,DH8B,TF-FXH,1740133492,IFJ,RKV,FI17,FI,0,1216,ICE17Y,ICE
65.378,-23.471,39350d77,4CC543,340,8075,198,,BE20,TF-NLA,1740133492,RKV,BIU,FNA570,FN,0,-960,FNA570,FNA
62.796,-23.157,3934397b,,117,41000,474,,FA7X,,1740133492,,,,,0,0,FA7X,
65.487,-23.135,39350d5a,AE6897,35,28000,380,,P8,,1740133492,KEF,,,,0,0,,
63.993,-22.626,39350ba0,4D2020,50,0,0,,A21N,9H-WNS,1740133491,KEF,VIE,W42858,W4,1,0,WMT183,WZZ
63.993,-22.623,3934cabf,4075FF,357,0,0,,A21N,G-NEOR,1740133465,LHR,KEF,BA894,BA,1,0,BAW94LA,BAW
63.975,-22.609,3934cf22,40756F,309,0,10,,A320,G-EZGY,1740133492,LTN,KEF,U22643,U2,1,0,EZY18HX,EZY
63.972,-22.593,39350a0e,A83400,120,0,0,,E50P,N628AL,1740133483,KEF,SFJ,,,1,0,N628AL,
64.153,-22.485,3934c03a,4AC9F8,250,4200,232,,A20N,SE-ROX,1740133492,CPH,KEF,SK595,SK,0,-832,SAS595,SAS
63.93,-22.246,3935136d,461FA4,76,7550,265,,A321,OH-LZO,1740133492,KEF,HEL,AY992,AY,0,2496,FIN5EA,FIN
63.425,-22.055,39350d00,AE0976,154,20200,378,,B737,165833,1740133492,KEF,TER,,,0,3328,CNV6618,CNV
64.154,-21.963,3935071b,4CC2E0,20,2100,72,,C172,TF-FFL,1740133492,RKV,,,,0,0,TFFFL,
64.008,-21.93,3934aef4,440611,305,8325,298,,A21N,OE-ISB,1740133492,MXP,KEF,U23969,U2,0,-2368,EJU56BJ,EZY
63.194,-21.811,393510f0,4CC53B,154,18625,388,,B38M,TF-ICM,1740133492,KEF,TFS,FI580,FI,0,1600,ICE580,ICE
64.04,-21.418,39349799,ABDDBF,286,13775,278,,H25B,N864AM,1740133492,WAW,KEF,,,0,-1728,N864AM,MEJ
62.829,-21.18,39350ec1,4CC53A,150,24425,413,,B38M,TF-ICL,1740133492,KEF,LPA,FI588,FI,0,1216,ICE5LP,ICE
63.34,-19.88,3934c709,48520D,304,27525,401,,B738,PH-HXE,1740133492,AMS,KEF,HV6887,HV,0,-1664,TRA6887,TRA
64.819,-18.055,3934c87b,459D6E,283,38000,454,,A338,OY-GKN,1740133492,CPH,GOH,GL779,GL,0,-64,GRL779,GRL
63.837,-15.964,3934d2dd,47BA1D,263,35975,408,,A20N,LN-RGN,1740133492,OSL,KEF,SK4787,SK,0,0,SAS4787,SAS
62.498,-15.708,3934dc37,A59601,309,38000,497,,B788,N45905,1740133492,CDG,SFO,UA984,UA,0,-64,UAL984,UAL
67.159,-7.899,39348443,4BB142,317,32000,442,,B77W,TC-LJB,1740133491,IST,SFO,TK289,TK,0,0,THY73G,THY
62.197,-14.025,393501eb,40756A,120,37000,414,,A20N,G-UZHK,1740133492,KEF,MAN,U22260,U2,0,-64,EZY63WY,EZY
65.539,-12.347,39345e87,4BA953,118,33000,455,,B77W,TC-JJS,1740133492,YVR,IST,TK76,TK,0,-64,THY76Y,THY
66.519,-12.089,393484c7,4BB0EB,299,38000,474,,A359,TC-LGK,1740133492,IST,LAX,,,0,192,THY8MT,THY
65.407,-11.851,39342a32,4ACA65,118,41025,445,,A359,SE-RSE,1740133492,LAX,CPH,SK932,SK,0,64,SAS932,SAS
63.816,-5.58,39342225,478854,123,39000,465,,A333,LN-RKS,1740133492,SFO,CPH,SK936,SK,0,0,SAS936,SAS
61.788,-6.651,39346828,48AE03,100,41000,483,,B788,SP-LRD,1740133492,ORD,WAW,LO4,LO,0,0,LOT4,LOT
67.131,-6.59,39344fb6,4BB0EC,125,40008,462,,A359,TC-LGL,1740133489,SEA,IST,TK204,TK,0,0,THY8JK,THY
66.549,-4.591,3934d0b6,AB4464,284,38000,415,,B772,N825KW,1740133491,HEL,RIC,2D9112,2D,0,0,EAL9112,EAL
61.488,4.19,3934ef2f,47C1AB,80,3425,150,,S92,LN-OID,1740133492,,,,,0,0,NOR804,BHL
61.26,5.222,3935003b,478EAE,22,6200,177,,EC45,LN-OTJ,1740133492,,,,,0,-64,DOC15,DOC
61.517,5.823,3935103f,4785C0,22,21000,361,,DH8D,LN-WDH,1740133492,BGO,MOL,WF506,WF,0,64,WIF3SM,WIF
62.613,6.999,3935095d,4785BD,30,13700,313,,DH8D,LN-WDK,1740133492,BGO,KSU,WF568,WF,0,-1472,WIF9VK,WIF
63.432,10.618,39350197,478363,45,3625,189,,DH8D,LN-RDZ,1740133493,BGO,TRD,WF1364,WF,0,-1152,WIF47H,WIF
66.836,13.342,39350221,45CAAF,207,18000,269,,AT45,OY-RUO,1740133493,EVE,OLA,,,0,0,DNU72E,DTR
65.128,12.82,39350473,4ACAA1,194,38000,419,,A20N,SE-RUA,1740133493,BOO,OSL,SK4107,SK,0,64,SAS4107,SAS
64.89,11.272,39350885,47A389,226,2075,85,,DH8A,LN-WIW,1740133493,TRD,RVK,WF792,WF,0,-640,WIF3RL,WIF
