latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
74.526,-153.97,3af0db97,867F8A,33,33000,490,,B77W,JA732J,1750743154,HND,HEL,JL47,JL,0,0,JAL47,JAL
71.896,-141.505,3af0d162,869582,56,35000,474,,B77W,JA796A,1750743160,HND,AMS,NH1981,NH,0,0,ANA1981,ANA
70.883,-119.345,3af110b5,781E34,307,34000,467,,B77L,B-222K,1750743158,JFK,PVG,CK232,CK,0,0,CKK232,CKK
75.04,-79.796,3af12d66,461F08,52,39000,479,,A333,OH-LTO,1750743161,SEA,HEL,AY34,AY,0,0,FIN34,FIN
71.17,-21.053,3af0e6a6,4ACA63,116,40996,498,,A359,SE-RSC,1750743163,SEA,CPH,SK938,SK,0,0,SAS938,SAS
69.68,18.91,3af1b17b,47A097,281,0,6,,B738,LN-NGZ,1750743164,ALF,TOS,DY329,DY,1,0,NOZ329,NOZ
69.948,19.677,3af1c404,479091,46,3400,114,,AS50,LN-OGW,1750743164,TOS,,,,0,64,LNOGW,HDR
70.006,20.379,3af1bc59,47808A,238,13600,269,,DH8A,LN-WIB,1750743164,HFT,TOS,WF931,WF,0,-960,WIF7Y,WIF
69.87,21.651,3af1c381,4A91F8,259,16000,336,,A20N,SE-DOX,1750743164,ALF,TOS,SK4409,SK,0,0,SAS44Z,SAS
71.281,22.335,3af1b57e,478382,146,1825,109,,S92,LN-ONY,1750743164,HFT,,NOR602,NO,0,768,NOR602,BHL
70.503,28.42,3af1b8aa,478091,100,13300,222,,DH8A,LN-WII,1750743164,HFT,BJF,WF930,WF,0,-1216,WIF930,WIF
70.87,29.029,3af1b495,4780A1,163,0,7,,DH8A,LN-ILS,1750743121,ALF,BVG,WF942,WF,1,0,WIF942,WIF
68.558,73.407,3af1b469,155BC5,322,28000,454,,SU95,RA-89029,1750743166,NUX,,4G9675,4G,0,-64,GZP9675,GZP
72.037,97.609,3af12c48,151DBB,269,34000,419,,B77W,RA-73147,1750743163,PKC,SVO,SU1731,SU,0,0,AFL1731,AFL
68.477,103.902,3af1769b,151E2E,292,36000,432,,B737,RA-73262,1750743163,YKS,LED,R3487,R3,0,0,SYL487,SYL
69.037,145.518,3af08bd0,780F39,213,30000,472,,B77W,B-7343,1750743167,YYZ,PVG,MU208,MU,0,0,CES208,CES
71.54,150.696,3af0851e,780D9C,218,30000,473,,B77W,B-2020,1750743165,JFK,PVG,MU588,MU,0,0,CES588,CES
69.571,169.707,3af0b483,7805DC,241,30000,480,,B77L,B-2076,1750743165,ORD,PVG,CK228,CK,0,0,CKK228,CKK
64.268,-178.233,3af0a8c3,781FC4,90,33000,480,,B77L,B-223S,1750743167,CTU,ANC,CA1045,CA,0,0,CAO1045,CAO
61.774,-176.389,3af12744,86E844,357,36992,504,,B789,JA877A,1750743167,HND,FRA,NH223,NH,0,0,ANA223,ANA
61.31,-175.975,3af12d26,840DF8,40,35000,572,,A35K,JA03WJ,1750743167,HND,LHR,JL43,JL,0,0,JAL43,JAL
62.53,-173.64,3af12053,86E79A,43,35000,500,,B789,JA872A,1750743143,HND,CDG,NH215,NH,0,0,ANA215,ANA
65.287,-165.85,3af104ca,3965A9,39,33000,482,,B77W,F-GZNJ,1750743169,HND,CDG,AF187,AF,0,0,AFR187,AFR
61.821,-159.633,3af10245,4078B8,46,37000,493,,A35K,G-XWBE,1750743170,HND,LHR,BA8,BA,0,0,BAW8,BAW
61.253,-157.16,3af1aca0,AC2D32,269,36000,491,,B77L,N884FD,1750743170,ANC,KIX,FX5388,FX,0,0,FDX5388,FDX
61.272,-154.821,3af1b368,AC3FC5,268,38000,490,,B77L,N889FD,1750743169,ANC,ICN,FX5234,FX,0,0,FDX5234,FDX
61.377,-150.115,3af15c7b,A1EFE7,165,3775,201,,B739,N224AK,1750743170,SEA,ANC,AS105,AS,0,-512,ASA105,ASA
61.488,-150.069,3af1bab3,A46679,68,925,112,,AS50,N383AK,1750743170,MRI,,,,0,192,N383AK,
61.265,-150.051,3af08eef,,164,1825,154,,GLF5,,1750743170,,,,,0,-896,GLF5,
61.454,-150.017,3af08ff3,A4C6AF,261,3525,217,,A21N,N407AN,1750743169,ORD,ANC,AA375,AA,0,-768,AAL375,AAL
61.289,-149.968,3af13b4e,ADF7BB,197,1225,111,,C185,N9999X,1750743170,ANC,,,,0,-64,N9999X,
64.819,-147.856,3af1c5df,A4F5A0,218,575,136,,B739,N419AS,1750743170,FAI,ANC,AS192,AS,0,0,ASA192,ASA
62.131,-146.317,3af10003,71C075,266,38000,489,,B77L,HL8075,1750743170,ORD,ICN,KE232,KE,0,64,KAL232,KAL
63.861,-139.882,3af1b3f7,A1240A,110,35000,442,,B38M,N17279,1750743170,FAI,ORD,UA1640,UA,0,64,UAL1640,UAL
61.337,-138.285,3af1a3f0,A5CC19,90,35000,430,,B38M,N47288,1750743162,ANC,IAD,UA572,UA,0,0,UAL572,UAL
61.793,-137.042,3af1a18c,AAF0C3,89,35000,448,,B38M,N804AK,1750743169,ANC,JFK,AS622,AS,0,0,ASA622,ASA
61.238,-135.823,3af19feb,A123E3,95,35000,450,,B38M,N17265,1750743171,ANC,EWR,UA363,UA,0,0,UAL363,UAL
61.959,-114.499,3af19d55,C008F0,354,14025,345,,CRJ9,C-FDJZ,1750743170,YEG,YZF,AC8113,AC,0,-1664,JZA113,ACA
62.753,-114.342,3af185d2,C06B75,204,8925,260,,AT72,C-GOSA,1750743171,,,SUT7094,SU,0,-2048,SUT7094,SUT
62.208,-114.258,3af1c6bc,,180,10425,188,,BE20,,1750743171,,,,,0,1344,BE20,
62.004,-82.419,3af0f638,A1F90E,47,35000,514,,B772,N226UA,1750743170,SFO,FCO,UA507,UA,0,0,UAL507,UAL
63.504,-75.895,3af11e00,A1D546,76,35000,509,,B772,N217UA,1750743172,SFO,BCN,UA672,UA,0,0,UAL672,UAL
61.392,-74.373,3af157c2,C01074,68,39000,530,,B789,C-FGFZ,1750743172,YYC,LHR,AC850,AC,0,0,ACA850,ACA
61.346,-72.915,3af113e7,4CAA40,82,37000,543,,A333,EI-EIM,1750743171,SFO,DUB,EI60,EI,0,-64,EIN960,EIN
61.989,-68.159,3af0f1fc,C05FF8,358,18900,230,,PC12,C-GKIX,1750743172,YFB,,,,0,0,CGKIX,
62.222,-48.331,3af13cfb,AB2B2C,74,35000,462,,B752,N819DX,1750743173,MSP,KEF,DL260,DL,0,0,DAL260,DAL
